Timestamp,Solar Irradiance (W/m²),Temperature (°C),PV Output (kW),Grid Voltage (V),Grid Frequency (Hz),Industrial Load Demand (kW),SOC (%),Battery Charge/Discharge (kW),Fault Indicator (1/0),Stability Index
2025-05-13 00:01:30,20.558513277362742,21.387242768930903,0.22701332399432442,230.6559576787481,49.8151207672246,49.966768263054675,49.83388283705742,-8.34520815500282,0.5,0.6879901252280207
2025-05-13 00:01:35,23.9849321569232,21.223653326718395,0.2648488779933785,230.55417501651573,49.83120567511247,52.66534950708695,49.845553570134925,-8.235817799714555,0.41666666666666663,0.7182981462784854
2025-05-13 00:01:40,27.41135103648366,21.06006388450589,0.30268443199243256,230.45239235428332,49.847290583000344,55.363930751119234,49.85722430321243,-8.12642744442629,0.33333333333333326,0.74860616732895
2025-05-13 00:01:45,30.837769916044113,20.896474442293385,0.34051998599148664,230.3506096920509,49.86337549088822,58.06251199515151,49.86889503628994,-8.017037089138022,0.25,0.7789141883794146
2025-05-13 00:01:50,34.26418879560457,20.732885000080877,0.37835553999054067,230.24882702981853,49.87946039877609,60.76109323918379,49.88056576936744,-7.907646733849756,0.16666666666666663,0.8092222094298793
2025-05-13 00:01:55,37.690607675165026,20.569295557868372,0.41619109398959475,230.14704436758615,49.89554530666396,63.45967448321608,49.892236502444945,-7.79825637856149,0.08333333333333326,0.839530230480344
2025-05-13 00:02:00,41.117026554725484,20.405706115655867,0.45402664798864883,230.04526170535374,49.911630214551835,66.15825572724836,49.90390723552245,-7.688866023273224,0.0,0.8698382515308086
2025-05-13 00:02:05,45.12812302395372,20.16121640276068,0.4802873693341236,229.80722938759823,49.92084246971966,66.08938135636305,49.90347343176761,-7.762515498184822,0.0,0.867020429717105
2025-05-13 00:02:10,49.139219493181955,19.91672668986549,0.5065480906795984,229.5691970698427,49.930054724887476,66.02050698547774,49.90303962801276,-7.8361649730964205,0.0,0.8642026079034014
2025-05-13 00:02:15,53.15031596241019,19.672236976970307,0.5328088120250731,229.33116475208715,49.9392669800553,65.95163261459243,49.90260582425792,-7.909814448008018,0.0,0.8613847860896978
2025-05-13 00:02:20,57.161412431638425,19.42774726407512,0.5590695333705479,229.09313243433164,49.94847923522312,65.88275824370712,49.90217202050307,-7.983463922919616,0.0,0.8585669642759942
2025-05-13 00:02:25,61.17250890086666,19.18325755117993,0.5853302547160226,228.85510011657612,49.95769149039094,65.8138838728218,49.90173821674823,-8.057113397831214,0.0,0.8557491424622906
2025-05-13 00:02:30,65.18360537009488,18.938767838284747,0.6115909760614975,228.61706779882059,49.96690374555876,65.7450095019365,49.90130441299338,-8.130762872742812,0.0,0.852931320648587
2025-05-13 00:02:35,69.19470183932313,18.69427812538956,0.6378516974069722,228.37903548106505,49.97611600072658,65.67613513105118,49.900870609238545,-8.20441234765441,0.0,0.8501134988348834
2025-05-13 00:02:40,73.20579830855135,18.44978841249437,0.664112418752447,228.14100316330953,49.9853282558944,65.60726076016587,49.9004368054837,-8.278061822566007,0.0,0.8472956770211798
2025-05-13 00:02:45,77.2168947777796,18.205298699599183,0.6903731400979217,227.90297084555402,49.994540511062226,65.53838638928056,49.900003001728855,-8.351711297477607,0.0,0.8444778552074762
2025-05-13 00:02:50,81.22799124700782,17.960808986703995,0.7166338614433965,227.66493852779848,50.00375276623004,65.46951201839525,49.89956919797401,-8.425360772389205,0.0,0.8416600333937726
2025-05-13 00:02:55,85.23908771623606,17.71631927380881,0.7428945827888713,227.42690621004294,50.01296502139787,65.40063764750994,49.899135394219165,-8.499010247300802,0.0,0.838842211580069
2025-05-13 00:03:00,89.25018418546429,17.471829560913623,0.7691553041343461,227.18887389228743,50.022177276565685,65.33176327662463,49.89870159046432,-8.5726597222124,0.0,0.8360243897663654
2025-05-13 00:03:05,82.29240755478762,17.756401978360223,0.7098319787601388,227.258968880294,50.048739038406836,63.25982069515475,49.92779594446336,-7.424007886161495,0.0,0.811947450137942
2025-05-13 00:03:10,75.33463092411094,18.040974395806824,0.6505086533859314,227.32906386830052,50.07530080024799,61.187878113684874,49.956890298462405,-6.27535605011059,0.0,0.7878705105095187
2025-05-13 00:03:15,68.37685429343426,18.325546813253425,0.5911853280117242,227.39915885630705,50.10186256208913,59.115935532215,49.98598465246145,-5.126704214059686,0.0,0.7637935708810953
2025-05-13 00:03:20,61.41907766275759,18.61011923070003,0.5318620026375168,227.4692538443136,50.12842432393028,57.04399295074512,50.01507900646049,-3.9780523780087798,0.0,0.7397166312526721
2025-05-13 00:03:25,54.461301032080904,18.89469164814663,0.47253867726330956,227.53934883232017,50.154986085771434,54.972050369275244,50.04417336045953,-2.8294005419578756,0.0,0.7156396916242487
2025-05-13 00:03:30,47.50352440140423,19.17926406559323,0.41321535188910224,227.6094438203267,50.18154784761258,52.90010778780537,50.07326771445858,-1.6807487059069706,0.0,0.6915627519958254
2025-05-13 00:03:35,40.54574777072755,19.46383648303983,0.35389202651489493,227.67953880833323,50.20810960945373,50.8281652063355,50.10236206845762,-0.5320968698560655,0.0,0.667485812367402
2025-05-13 00:03:40,33.587971140050875,19.74840890048643,0.2945687011406876,227.7496337963398,50.23467137129488,48.756222624865615,50.131456422456665,0.6165549661948404,0.0,0.6434088727389786
2025-05-13 00:03:45,26.6301945093742,20.032981317933036,0.2352453757664803,227.81972878434635,50.26123313313603,46.684280043395745,50.16055077645571,1.7652068022457446,0.0,0.6193319331105553
2025-05-13 00:03:50,19.672417878697516,20.317553735379636,0.17592205039227304,227.88982377235288,50.28779489497718,44.61233746192586,50.18964513045475,2.9138586382966487,0.0,0.595254993482132
2025-05-13 00:03:55,12.71464124802084,20.602126152826237,0.11659872501806567,227.95991876035941,50.314356656818326,42.54039488045599,50.21873948445379,4.062510474347555,0.0,0.5711780538537086
2025-05-13 00:04:00,5.756864617344167,20.886698570272838,0.057275399643858374,228.03001374836597,50.34091841865948,40.468452298986115,50.247833838452834,5.211162310398459,0.0,0.5471011142252853
2025-05-13 00:04:05,6.120725443621632,20.713343391443185,0.060702187351559626,228.22729260426004,50.294040009466876,40.20181102638435,50.279059003813394,4.752842455004302,0.0,0.5490440106702947
2025-05-13 00:04:10,6.484586269899097,20.539988212613533,0.06412897505926088,228.4245714601541,50.24716160027427,39.93516975378259,50.310284169173954,4.294522599610146,0.0,0.5509869071153042
2025-05-13 00:04:15,6.848447096176562,20.36663303378388,0.06755576276696214,228.62185031604818,50.20028319108167,39.66852848118082,50.341509334534514,3.83620274421599,0.0,0.5529298035603136
2025-05-13 00:04:20,7.212307922454027,20.19327785495423,0.07098255047466338,228.81912917194225,50.15340478188906,39.401887208579055,50.372734499895074,3.3778828888218335,0.0,0.5548727000053232
2025-05-13 00:04:25,7.576168748731492,20.019922676124576,0.07440933818236464,229.01640802783632,50.10652637269646,39.13524593597729,50.403959665255634,2.919563033427677,0.0,0.5568155964503326
2025-05-13 00:04:30,7.940029575008957,19.84656749729492,0.07783612589006589,229.2136868837304,50.05964796350385,38.86860466337552,50.435184830616194,2.461243178033521,0.0,0.5587584928953421
2025-05-13 00:04:35,8.303890401286422,19.673212318465268,0.08126291359776715,229.41096573962446,50.01276955431125,38.60196339077376,50.46640999597675,2.0029233226393646,0.0,0.5607013893403515
2025-05-13 00:04:40,8.667751227563887,19.499857139635616,0.0846897013054684,229.60824459551853,49.96589114511865,38.335322118171995,50.49763516133731,1.5446034672452083,0.0,0.562644285785361
2025-05-13 00:04:45,9.031612053841352,19.326501960805963,0.08811648901316965,229.8055234514126,49.91901273592604,38.06868084557023,50.52886032669787,1.0862836118510515,0.0,0.5645871822303705
2025-05-13 00:04:50,9.395472880118817,19.15314678197631,0.09154327672087091,230.00280230730667,49.87213432673344,37.80203957296847,50.56008549205843,0.6279637564568956,0.0,0.56653007867538
2025-05-13 00:04:55,9.759333706396282,18.97979160314666,0.09497006442857217,230.20008116320074,49.82525591754083,37.5353983003667,50.59131065741899,0.16964390106273886,0.0,0.5684729751203894
2025-05-13 00:05:00,10.123194532673747,18.806436424317006,0.09839685213627342,230.3973600190948,49.77837750834823,37.268757027764934,50.62253582277955,-0.288675954331417,0.0,0.5704158715653989
2025-05-13 00:05:05,18.042576320929598,18.828711915005787,0.18122383407348042,230.35106879385947,49.81311339464181,37.383866803948216,50.595082520946754,-0.5264661392221661,0.0,0.5724059173491842
2025-05-13 00:05:10,25.961958109185453,18.850987405694564,0.2640508160106874,230.30477756862416,49.84784928093539,37.4989765801315,50.56762921911397,-0.7642563241129152,0.0,0.5743959631329695
2025-05-13 00:05:15,33.88133989744131,18.873262896383345,0.3468777979478944,230.25848634338882,49.88258516722897,37.614086356314786,50.540175917281175,-1.0020465090036643,0.0,0.5763860089167548
2025-05-13 00:05:20,41.800721685697155,18.895538387072122,0.4297047798851014,230.2121951181535,49.91732105352255,37.72919613249807,50.51272261544839,-1.2398366938944134,0.0,0.5783760547005402
2025-05-13 00:05:25,49.72010347395302,18.917813877760903,0.5125317618223084,230.16590389291818,49.95205693981613,37.84430590868135,50.485269313615596,-1.4776268787851625,0.0,0.5803661004843255
2025-05-13 00:05:30,57.639485262208865,18.940089368449684,0.5953587437595154,230.11961266768284,49.986792826109706,37.95941568486464,50.45781601178281,-1.7154170636759116,0.0,0.5823561462681108
2025-05-13 00:05:35,65.55886705046471,18.96236485913846,0.6781857256967225,230.0733214424475,50.02152871240329,38.07452546104792,50.43036270995002,-1.9532072485666607,0.0,0.5843461920518962
2025-05-13 00:05:40,73.47824883872057,18.98464034982724,0.7610127076339295,230.0270302172122,50.05626459869687,38.1896352372312,50.402909408117225,-2.19099743345741,0.0,0.5863362378356815
2025-05-13 00:05:45,81.39763062697642,19.00691584051602,0.8438396895711364,229.98073899197686,50.09100048499045,38.30474501341448,50.37545610628444,-2.428787618348159,0.0,0.5883262836194668
2025-05-13 00:05:50,89.31701241523228,19.0291913312048,0.9266666715083434,229.93444776674153,50.125736371284034,38.419854789597764,50.348002804451646,-2.666577803238908,0.0,0.5903163294032522
2025-05-13 00:05:55,97.23639420348813,19.051466821893577,1.0094936534455505,229.88815654150622,50.16047225757761,38.53496456578105,50.32054950261886,-2.9043679881296574,0.0,0.5923063751870374
2025-05-13 00:06:00,105.155775991744,19.073742312582358,1.0923206353827575,229.84186531627088,50.19520814387119,38.650074341964334,50.29309620078607,-3.1421581730204062,0.0,0.5942964209708228
2025-05-13 00:06:05,102.13708341737049,19.261391009927017,1.0702152181458044,229.75852252164236,50.20226557233146,38.518566251332985,50.26278233841488,-3.016363475048694,0.0,0.589902998479884
2025-05-13 00:06:10,99.118390842997,19.449039707271677,1.0481098009088514,229.6751797270138,50.20932300079174,38.38705816070163,50.232468476043685,-2.8905687770769815,0.0,0.5855095759889453
2025-05-13 00:06:15,96.0996982686235,19.636688404616336,1.0260043836718982,229.5918369323853,50.21638042925201,38.25555007007027,50.2021546136725,-2.764774079105269,0.0,0.5811161534980065
2025-05-13 00:06:20,93.08100569425001,19.824337101960996,1.0038989664349451,229.50849413775677,50.223437857712284,38.12404197943892,50.17184075130131,-2.6389793811335562,0.0,0.5767227310070677
2025-05-13 00:06:25,90.0623131198765,20.011985799305656,0.9817935491979921,229.42515134312822,50.230495286172555,37.99253388880757,50.141526888930116,-2.513184683161844,0.0,0.572329308516129
2025-05-13 00:06:30,87.04362054550302,20.19963449665031,0.9596881319610391,229.3418085484997,50.23755271463283,37.861025798176215,50.11121302655893,-2.3873899851901315,0.0,0.5679358860251902
2025-05-13 00:06:35,84.02492797112951,20.38728319399497,0.9375827147240859,229.25846575387118,50.244610143093105,37.72951770754486,50.08089916418774,-2.261595287218419,0.0,0.5635424635342514
2025-05-13 00:06:40,81.00623539675601,20.57493189133963,0.9154772974871329,229.17512295924263,50.25166757155338,37.59800961691351,50.05058530181655,-2.1358005892467062,0.0,0.5591490410433126
2025-05-13 00:06:45,77.98754282238252,20.76258058868429,0.8933718802501798,229.0917801646141,50.25872500001365,37.46650152628216,50.02027143944536,-2.010005891274994,0.0,0.5547556185523739
2025-05-13 00:06:50,74.96885024800902,20.95022928602895,0.8712664630132267,229.0084373699856,50.265782428473926,37.3349934356508,49.98995757707417,-1.8842111933032815,0.0,0.5503621960614351
2025-05-13 00:06:55,71.95015767363552,21.13787798337361,0.8491610457762737,228.92509457535704,50.2728398569342,37.203485345019445,49.95964371470298,-1.758416495331569,0.0,0.5459687735704963
2025-05-13 00:07:00,68.93146509926203,21.32552668071827,0.8270556285393206,228.84175178072852,50.27989728539447,37.071977254388095,49.92932985233179,-1.6326217973598567,0.0,0.5415753510795576
2025-05-13 00:07:05,64.14134468665799,21.435998193999335,0.768704408039755,228.85813350074915,50.246094939860356,40.03927695715352,49.94019659616812,-0.7816587549588299,0.0,0.5613461334346616
2025-05-13 00:07:10,59.351224274053955,21.546469707280405,0.7103531875401894,228.87451522076978,50.212292594326236,43.00657665991895,49.95106334000446,0.06930428744219697,0.0,0.5811169157897657
2025-05-13 00:07:15,54.56110386144992,21.65694122056147,0.6520019670406239,228.8908969407904,50.17849024879212,45.97387636268437,49.96193008384079,0.9202673298432238,0.0,0.6008876981448696
2025-05-13 00:07:20,49.77098344884588,21.767412733842537,0.5936507465410583,228.90727866081102,50.14468790325801,48.941176065449795,49.97279682767712,1.7712303722442506,0.0,0.6206584804999737
2025-05-13 00:07:25,44.98086303624184,21.877884247123607,0.5352995260414928,228.92366038083165,50.11088555772389,51.90847576821522,49.98366357151345,2.6221934146452774,0.0,0.6404292628550777
2025-05-13 00:07:30,40.19074262363781,21.988355760404673,0.47694830554192713,228.94004210085228,50.07708321218978,54.87577547098064,49.99453031534979,3.4731564570463043,0.0,0.6602000452101817
2025-05-13 00:07:35,35.40062221103378,22.09882727368574,0.4185970850423616,228.9564238208729,50.043280866655664,57.84307517374607,50.00539705918612,4.324119499447331,0.0,0.6799708275652858
2025-05-13 00:07:40,30.610501798429738,22.20929878696681,0.360245864542796,228.97280554089355,50.009478521121544,60.810374876511496,50.016263803022454,5.175082541848358,0.0,0.6997416099203898
2025-05-13 00:07:45,25.820381385825705,22.319770300247875,0.3018946440432304,228.98918726091415,49.97567617558743,63.77767457927692,50.027130546858785,6.026045584249385,0.0,0.7195123922754938
2025-05-13 00:07:50,21.030260973221665,22.43024181352894,0.24354342354366487,229.00556898093478,49.94187383005332,66.74497428204235,50.037997290695124,6.877008626650412,0.0,0.7392831746305979
2025-05-13 00:07:55,16.240140560617633,22.54071332681001,0.18519220304409933,229.02195070095541,49.9080714845192,69.71227398480778,50.048864034531455,7.727971669051438,0.0,0.759053956985702
2025-05-13 00:08:00,11.450020148013596,22.651184840091076,0.12684098254453366,229.03833242097605,49.874269138985085,72.6795736875732,50.059730778367786,8.578934711452465,0.0,0.778824739340806
2025-05-13 00:08:05,16.030442352772145,22.450167651383587,0.16935572011026925,229.23449938542126,49.880121483755325,70.2690913526258,50.043166257372974,8.548609840061673,0.0,0.7679718937325107
2025-05-13 00:08:10,20.610864557530693,22.2491504626761,0.21187045767600485,229.43066634986647,49.885973828525564,67.85860901767838,50.02660173637817,8.518284968670878,0.0,0.7571190481242154
2025-05-13 00:08:15,25.19128676228924,22.04813327396861,0.2543851952417404,229.62683331431168,49.891826173295804,65.44812668273097,50.010037215383356,8.487960097280084,0.0,0.7462662025159201
2025-05-13 00:08:20,29.77170896704779,21.84711608526112,0.29689993280747606,229.8230002787569,49.897678518066044,63.03764434778357,49.993472694388544,8.457635225889291,0.0,0.7354133569076249
2025-05-13 00:08:25,34.352131171806334,21.64609889655363,0.3394146703732116,230.0191672432021,49.903530862836284,60.62716201283616,49.97690817339374,8.427310354498498,0.0,0.7245605112993295
2025-05-13 00:08:30,38.93255337656488,21.445081707846143,0.38192940793894725,230.21533420764732,49.909383207606524,58.21667967788875,49.960343652398926,8.396985483107704,0.0,0.7137076656910343
2025-05-13 00:08:35,43.51297558132343,21.244064519138657,0.4244441455046828,230.41150117209253,49.91523555237676,55.806197342941346,49.94377913140411,8.36666061171691,0.0,0.702854820082739
2025-05-13 00:08:40,48.09339778608198,21.04304733043117,0.46695888307041844,230.60766813653774,49.921087897147,53.395715007993935,49.92721461040931,8.336335740326117,0.0,0.6920019744744437
2025-05-13 00:08:45,52.67381999084053,20.84203014172368,0.509473620636154,230.80383510098295,49.92694024191724,50.985232673046525,49.910650089414496,8.306010868935324,0.0,0.6811491288661484
2025-05-13 00:08:50,57.254242195599076,20.64101295301619,0.5519883582018895,231.00000206542816,49.932792586687476,48.57475033809912,49.89408556841968,8.27568599754453,0.0,0.6702962832578532
2025-05-13 00:08:55,61.834664400357624,20.4399957643087,0.5945030957676252,231.19616902987337,49.938644931457716,46.16426800315171,49.87752104742488,8.245361126153735,0.0,0.6594434376495578
2025-05-13 00:09:00,66.41508660511617,20.238978575601212,0.6370178333333608,231.3923359943186,49.944497276227956,43.7537856682043,49.860956526430066,8.215036254762943,0.0,0.6485905920412626
2025-05-13 00:09:05,62.587062367762094,20.288723229899894,0.6032346410386563,231.19002589931384,49.931850682419395,44.07431275028081,49.82083741966049,7.889910700403659,0.0,0.6498614621812828
2025-05-13 00:09:10,58.75903813040802,20.33846788419857,0.5694514487439519,230.9877158043091,49.91920408861084,44.39483983235733,49.78071831289092,7.564785146044375,0.0,0.651132332321303
2025-05-13 00:09:15,54.931013893053944,20.388212538497253,0.5356682564492474,230.78540570930434,49.90655749480228,44.71536691443384,49.740599206121345,7.239659591685092,0.0,0.6524032024613232
2025-05-13 00:09:20,51.10298965569987,20.437957192795935,0.5018850641545429,230.5830956142996,49.89391090099372,45.035893996510346,49.700480099351765,6.914534037325808,0.0,0.6536740726013435
2025-05-13 00:09:25,47.27496541834579,20.487701847094616,0.46810187185983854,230.38078551929485,49.88126430718516,45.35642107858686,49.66036099258219,6.589408482966524,0.0,0.6549449427413637
2025-05-13 00:09:30,43.446941180991715,20.537446501393298,0.43431867956513404,230.17847542429007,49.8686177133766,45.67694816066337,49.62024188581262,6.264282928607241,0.0,0.656215812881384
2025-05-13 00:09:35,39.61891694363764,20.587191155691976,0.4005354872704296,229.97616532928532,49.85597111956804,45.99747524273988,49.580122779043045,5.939157374247957,0.0,0.6574866830214041
2025-05-13 00:09:40,35.79089270628357,20.636935809990657,0.36675229497572515,229.77385523428057,49.843324525759485,46.3180023248164,49.54000367227347,5.614031819888673,0.0,0.6587575531614244
2025-05-13 00:09:45,31.962868468929493,20.68668046428934,0.3329691026810207,229.57154513927583,49.83067793195092,46.63852940689291,49.49988456550389,5.2889062655293895,0.0,0.6600284233014446
2025-05-13 00:09:50,28.134844231575414,20.736425118588016,0.2991859103863162,229.36923504427108,49.81803133814236,46.959056488969416,49.45976545873432,4.963780711170106,0.0,0.6612992934414648
2025-05-13 00:09:55,24.306819994221335,20.786169772886698,0.26540271809161176,229.16692494926633,49.80538474433381,47.27958357104593,49.419646351964744,4.638655156810822,0.0,0.662570163581485
2025-05-13 00:10:00,20.478795756867264,20.83591442718538,0.2316195257969073,228.96461485426158,49.792738150525246,47.60011065312244,49.37952724519517,4.313529602451538,0.0,0.6638410337215053
2025-05-13 00:10:05,20.832642486149087,21.069962150770287,0.2302081219388296,229.03621507573493,49.8066189522968,47.14593893957897,49.41191413430875,4.595206097950056,0.0,0.6635074813698493
2025-05-13 00:10:10,21.186489215430907,21.304009874355195,0.22879671808075192,229.1078152972083,49.820499754068365,46.6917672260355,49.44430102342233,4.876882593448575,0.0,0.6631739290181933
2025-05-13 00:10:15,21.54033594471273,21.538057597940107,0.22738531422267422,229.17941551868165,49.83438055583992,46.23759551249203,49.47668791253591,5.158559088947093,0.0,0.6628403766665372
2025-05-13 00:10:20,21.894182673994553,21.772105321525014,0.2259739103645965,229.251015740155,49.84826135761148,45.783423798948554,49.50907480164949,5.440235584445611,0.0,0.6625068243148812
2025-05-13 00:10:25,22.248029403276373,22.006153045109922,0.2245625065065188,229.32261596162837,49.86214215938303,45.32925208540509,49.541461690763064,5.721912079944129,0.0,0.6621732719632252
2025-05-13 00:10:30,22.601876132558196,22.240200768694834,0.2231511026484411,229.39421618310172,49.87602296115459,44.875080371861614,49.573848579876646,6.003588575442647,0.0,0.6618397196115692
2025-05-13 00:10:35,22.95572286184002,22.47424849227974,0.2217396987903634,229.46581640457507,49.88990376292615,44.42090865831814,49.60623546899023,6.285265070941165,0.0,0.6615061672599132
2025-05-13 00:10:40,23.30956959112184,22.70829621586465,0.2203282949322857,229.53741662604844,49.90378456469771,43.966736944774674,49.6386223581038,6.5669415664396835,0.0,0.6611726149082572
2025-05-13 00:10:45,23.663416320403662,22.942343939449557,0.21891689107420798,229.6090168475218,49.917665366469265,43.5125652312312,49.671009247217384,6.848618061938201,0.0,0.6608390625566012
2025-05-13 00:10:50,24.017263049685486,23.176391663034465,0.21750548721613028,229.68061706899513,49.93154616824083,43.058393517687726,49.703396136330966,7.13029455743672,0.0,0.6605055102049451
2025-05-13 00:10:55,24.371109778967305,23.410439386619377,0.21609408335805258,229.7522172904685,49.945426970012385,42.60422180414426,49.73578302544454,7.411971052935238,0.0,0.6601719578532891
2025-05-13 00:11:00,24.72495650824913,23.644487110204285,0.21468267949997488,229.82381751194185,49.95930777178394,42.150050090600786,49.76816991455812,7.693647548433756,0.0,0.6598384055016331
2025-05-13 00:11:05,28.037077317126993,23.40272716953389,0.24042739576187877,230.20015548396012,49.96208895789623,46.724918525666986,49.745411645161774,6.751923632043651,0.08333333333333334,0.6457897237422561
2025-05-13 00:11:10,31.349198126004854,23.160967228863495,0.26617211202378266,230.57649345597838,49.96487014400852,51.29978696073319,49.722653375765425,5.810199715653546,0.16666666666666669,0.6317410419828791
2025-05-13 00:11:15,34.661318934882715,22.9192072881931,0.29191682828568655,230.95283142799667,49.96765133012081,55.874655395799394,49.69989510636908,4.86847579926344,0.25,0.617692360223502
2025-05-13 00:11:20,37.97343974376058,22.677447347522705,0.31766154454759044,231.32916940001493,49.970432516233096,60.4495238308656,49.67713683697273,3.9267518828733357,0.33333333333333337,0.603643678464125
2025-05-13 00:11:25,41.285560552638444,22.43568740685231,0.3434062608094943,231.7055073720332,49.97321370234539,65.0243922659318,49.65437856757638,2.985027966483231,0.4166666666666667,0.589594996704748
2025-05-13 00:11:30,44.59768136151631,22.193927466181915,0.3691509770713982,232.0818453440515,49.97599488845768,69.599260700998,49.631620298180025,2.043304050093125,0.5,0.575546314945371
2025-05-13 00:11:35,47.90980217039417,21.95216752551152,0.3948956933333021,232.45818331606975,49.978776074569964,74.17412913606421,49.608862028783676,1.1015801337030204,0.5833333333333334,0.561497633185994
2025-05-13 00:11:40,51.22192297927203,21.710407584841125,0.420640409595206,232.834521288088,49.98155726068226,78.74899757113042,49.58610375938733,0.15985621731291566,0.6666666666666667,0.5474489514266169
2025-05-13 00:11:45,54.534043788149894,21.46864764417073,0.4463851258571099,233.21085926010628,49.984338446794546,83.32386600619661,49.56334548999098,-0.7818676990771891,0.75,0.5334002696672399
2025-05-13 00:11:50,57.84616459702776,21.226887703500335,0.47212984211901377,233.58719723212454,49.98711963290683,87.8987344412628,49.54058722059463,-1.723591615467294,0.8333333333333334,0.5193515879078628
2025-05-13 00:11:55,61.158285405905616,20.98512776282994,0.49787455838091765,233.96353520414283,49.98990081901913,92.47360287632901,49.51782895119828,-2.6653155318574004,0.9166666666666667,0.5053029061484858
2025-05-13 00:12:00,64.47040621478348,20.743367822159545,0.5236192746428215,234.3398731761611,49.992682005131414,97.04847131139522,49.495070681801934,-3.6070394482475043,1.0,0.4912542243891088
2025-05-13 00:12:05,59.097872363551524,21.138672748762545,0.4799843350892531,233.74093663866702,50.00428600467183,96.44636723716465,49.530844069442416,-3.5046039508797406,0.9166666666666666,0.49768591155627173
2025-05-13 00:12:10,53.72533851231957,21.533977675365545,0.43634939553568464,233.14200010117293,50.01589000421226,95.8442631629341,49.5666174570829,-3.4021684535119774,0.8333333333333333,0.5041175987234346
2025-05-13 00:12:15,48.35280466108761,21.929282601968545,0.3927144559821162,232.54306356367886,50.02749400375268,95.24215908870353,49.60239084472339,-3.299732956144214,0.75,0.5105492858905974
2025-05-13 00:12:20,42.980270809855654,22.32458752857154,0.3490795164285477,231.9441270261848,50.0390980032931,94.64005501447296,49.63816423236387,-3.1972974587764504,0.6666666666666666,0.5169809730577604
